date,state,rate
2021/4/17,Pennsylvania,25.64
2021/4/18,Pennsylvania,26.14
2021/4/19,Pennsylvania,26.45
2021/4/20,Pennsylvania,26.77
2021/4/21,Pennsylvania,27.39
2021/4/22,Pennsylvania,27.86
2021/4/23,Pennsylvania,28.78
2021/4/24,Pennsylvania,29.5
2021/4/25,Pennsylvania,29.91
2021/4/26,Pennsylvania,30.22
2021/4/27,Pennsylvania,30.49
2021/4/28,Pennsylvania,30.91
2021/4/29,Pennsylvania,31.46
2021/4/30,Pennsylvania,31.96
2021/5/1,Pennsylvania,32.74
2021/1/12,Rhode Island,0.39
2021/1/13,Rhode Island,0.52
2021/1/14,Rhode Island,0.65
2021/1/15,Rhode Island,0.77
2021/1/16,Rhode Island,0.81
2021/1/17,Rhode Island,0.85
2021/1/18,Rhode Island,0.89
2021/1/19,Rhode Island,0.93
2021/1/20,Rhode Island,1.01
2021/1/21,Rhode Island,1.05
2021/1/22,Rhode Island,1.13
2021/1/23,Rhode Island,1.19
2021/1/24,Rhode Island,1.25
2021/1/25,Rhode Island,1.29
2021/1/26,Rhode Island,1.34
2021/1/27,Rhode Island,1.55
2021/1/28,Rhode Island,1.75
2021/1/29,Rhode Island,1.92
2021/1/30,Rhode Island,2.11
2021/1/31,Rhode Island,2.21
2021/2/1,Rhode Island,2.4
2021/2/2,Rhode Island,2.46
2021/2/3,Rhode Island,2.55
2021/2/4,Rhode Island,2.63
2021/2/5,Rhode Island,2.74
2021/2/6,Rhode Island,2.9
2021/2/7,Rhode Island,3.18
2021/2/8,Rhode Island,3.34
2021/2/9,Rhode Island,3.38
2021/2/10,Rhode Island,3.5
2021/2/11,Rhode Island,3.6
2021/2/12,Rhode Island,3.78
2021/2/13,Rhode Island,3.93
2021/2/14,Rhode Island,4.13
2021/2/15,Rhode Island,4.26
2021/2/16,Rhode Island,4.39
2021/2/17,Rhode Island,4.54
2021/2/18,Rhode Island,4.88
2021/2/19,Rhode Island,5.39
2021/2/20,Rhode Island,5.62
2021/2/21,Rhode Island,5.82
2021/2/22,Rhode Island,5.88
2021/2/23,Rhode Island,5.99
2021/2/24,Rhode Island,6.11
2021/2/25,Rhode Island,6.25
2021/2/26,Rhode Island,6.39
2021/2/27,Rhode Island,6.6
2021/2/28,Rhode Island,6.98
2021/3/1,Rhode Island,7.34
2021/3/2,Rhode Island,7.51
2021/3/3,Rhode Island,7.68
2021/3/4,Rhode Island,7.83
2021/3/5,Rhode Island,8.11
2021/3/6,Rhode Island,8.39
2021/3/7,Rhode Island,8.62
2021/3/8,Rhode Island,8.8
2021/3/9,Rhode Island,8.9
2021/3/10,Rhode Island,9.18
2021/3/11,Rhode Island,9.57
2021/3/12,Rhode Island,9.85
2021/3/13,Rhode Island,10.22
2021/3/14,Rhode Island,10.5
2021/3/15,Rhode Island,11.06
2021/3/16,Rhode Island,11.31
2021/3/17,Rhode Island,11.68
2021/3/18,Rhode Island,12.13
2021/3/19,Rhode Island,13.09
2021/3/20,Rhode Island,14.04
2021/3/21,Rhode Island,14.85
2021/3/22,Rhode Island,15.82
2021/3/23,Rhode Island,16.53
2021/3/24,Rhode Island,17.02
2021/3/25,Rhode Island,17.58
2021/3/26,Rhode Island,18.18
2021/3/27,Rhode Island,18.76
2021/3/28,Rhode Island,19.35
2021/3/29,Rhode Island,20.1
2021/3/30,Rhode Island,20.66
2021/3/31,Rhode Island,20.95
2021/4/1,Rhode Island,21.45
2021/4/2,Rhode Island,22.25
2021/4/3,Rhode Island,22.99
2021/4/4,Rhode Island,23.76
2021/4/5,Rhode Island,24.48
2021/4/6,Rhode Island,24.9
2021/4/7,Rhode Island,25.34
2021/4/8,Rhode Island,25.97
2021/4/9,Rhode Island,26.45
2021/4/10,Rhode Island,27.12
2021/4/11,Rhode Island,28.09
2021/4/12,Rhode Island,28.71
2021/4/13,Rhode Island,29.45
2021/4/14,Rhode Island,29.85
2021/4/15,Rhode Island,30.4
2021/4/16,Rhode Island,30.85
2021/4/17,Rhode Island,31.21
2021/4/18,Rhode Island,31.61
2021/4/19,Rhode Island,31.93
2021/4/20,Rhode Island,32.28
2021/4/21,Rhode Island,32.59
2021/4/22,Rhode Island,32.92
2021/4/23,Rhode Island,33.23
2021/4/24,Rhode Island,33.76
2021/4/25,Rhode Island,34.26
2021/4/26,Rhode Island,34.67
2021/4/27,Rhode Island,34.96
2021/4/28,Rhode Island,35.37
2021/4/29,Rhode Island,35.71
2021/4/30,Rhode Island,36.56
2021/5/1,Rhode Island,37.19
2021/1/12,South Carolina,0.08
2021/1/13,South Carolina,0.24
2021/1/14,South Carolina,0.31
2021/1/15,South Carolina,0.38
2021/1/16,South Carolina,0.43
2021/1/17,South Carolina,0.48
2021/1/18,South Carolina,0.53
2021/1/19,South Carolina,0.59
2021/1/20,South Carolina,0.6
2021/1/21,South Carolina,0.67
2021/1/22,South Carolina,0.74
2021/1/23,South Carolina,0.79
2021/1/24,South Carolina,0.85
2021/1/25,South Carolina,0.92
2021/1/26,South Carolina,0.94
2021/1/27,South Carolina,0.97
2021/1/28,South Carolina,1.07
2021/1/29,South Carolina,1.18
2021/1/30,South Carolina,1.29
2021/1/31,South Carolina,1.45
2021/2/1,South Carolina,1.55
2021/2/2,South Carolina,1.58
2021/2/3,South Carolina,1.63
2021/2/4,South Carolina,1.75
2021/2/5,South Carolina,1.87
2021/2/6,South Carolina,2.01
2021/2/7,South Carolina,2.2
2021/2/8,South Carolina,2.32
2021/2/9,South Carolina,2.32
2021/2/10,South Carolina,2.46
2021/2/11,South Carolina,2.6
2021/2/12,South Carolina,2.73
2021/2/13,South Carolina,2.97
2021/2/14,South Carolina,3.26
2021/2/15,South Carolina,3.41
2021/2/16,South Carolina,3.56
2021/2/17,South Carolina,3.71
2021/2/18,South Carolina,3.92
2021/2/19,South Carolina,4.33
2021/2/20,South Carolina,4.61
2021/2/21,South Carolina,4.95
2021/2/22,South Carolina,5.29
2021/2/23,South Carolina,5.37
2021/2/24,South Carolina,5.56
2021/2/25,South Carolina,5.83
2021/2/26,South Carolina,6.08
2021/2/27,South Carolina,6.42
2021/2/28,South Carolina,6.71
2021/3/1,South Carolina,6.94
2021/3/2,South Carolina,6.99
2021/3/3,South Carolina,7.34
2021/3/4,South Carolina,8
2021/3/5,South Carolina,8.26
2021/3/6,South Carolina,8.82
2021/3/7,South Carolina,9.48
2021/3/8,South Carolina,9.7
2021/3/9,South Carolina,9.82
2021/3/10,South Carolina,10.03
2021/3/11,South Carolina,10.32
2021/3/12,South Carolina,10.59
2021/3/13,South Carolina,11.16
2021/3/14,South Carolina,11.16
2021/3/15,South Carolina,11.38
2021/3/16,South Carolina,11.45
2021/3/17,South Carolina,11.61
2021/3/18,South Carolina,11.84
2021/3/19,South Carolina,12.08
2021/3/20,South Carolina,12.24
2021/3/21,South Carolina,12.49
2021/3/22,South Carolina,12.75
2021/3/23,South Carolina,12.82
2021/3/24,South Carolina,13.08
2021/3/25,South Carolina,13.33
2021/3/26,South Carolina,13.59
2021/3/27,South Carolina,13.95
2021/3/28,South Carolina,14.34
2021/3/29,South Carolina,14.69
2021/3/30,South Carolina,14.81
2021/3/31,South Carolina,15.04
2021/4/1,South Carolina,15.4
2021/4/2,South Carolina,15.82
2021/4/3,South Carolina,15.86
2021/4/4,South Carolina,16.5
2021/4/5,South Carolina,16.72
2021/4/6,South Carolina,16.83
2021/4/7,South Carolina,17.24
2021/4/8,South Carolina,18.32
2021/4/9,South Carolina,18.78
2021/4/10,South Carolina,19.39
2021/4/11,South Carolina,20.11
2021/4/12,South Carolina,20.58
2021/4/13,South Carolina,20.74
2021/4/14,South Carolina,21.08
2021/4/15,South Carolina,21.57
2021/4/16,South Carolina,22.07
2021/4/17,South Carolina,22.63
2021/4/18,South Carolina,23.14
2021/4/19,South Carolina,23.64
2021/4/20,South Carolina,23.8
2021/4/21,South Carolina,24.05
2021/4/22,South Carolina,24.07
2021/4/23,South Carolina,24.54
2021/4/24,South Carolina,25.03
2021/4/25,South Carolina,25.49
2021/4/26,South Carolina,25.69
2021/4/27,South Carolina,26.33
2021/4/28,South Carolina,26.59
2021/4/29,South Carolina,26.94
2021/4/30,South Carolina,27.34
2021/5/1,South Carolina,27.77
2021/1/12,South Dakota,0.83
2021/1/13,South Dakota,0.9
2021/1/14,South Dakota,1
2021/1/15,South Dakota,1.09
2021/1/16,South Dakota,1.09
2021/1/17,South Dakota,1.1
2021/1/18,South Dakota,1.1
2021/1/19,South Dakota,1.11
2021/1/20,South Dakota,1.12
2021/1/21,South Dakota,1.22
2021/1/22,South Dakota,1.56
2021/1/23,South Dakota,1.83
2021/1/24,South Dakota,1.95
2021/1/25,South Dakota,2.09
2021/1/26,South Dakota,2.12
2021/1/27,South Dakota,2.47
2021/1/28,South Dakota,2.77
2021/1/29,South Dakota,3.01
2021/1/30,South Dakota,3.23
2021/1/31,South Dakota,3.32
2021/2/1,South Dakota,3.45
2021/2/2,South Dakota,3.48
2021/2/3,South Dakota,3.6
2021/2/4,South Dakota,3.83
2021/2/5,South Dakota,4.02
2021/2/6,South Dakota,4.37
2021/2/7,South Dakota,4.49
2021/2/8,South Dakota,4.56
2021/2/9,South Dakota,4.57
2021/2/10,South Dakota,4.7
2021/2/11,South Dakota,4.95
2021/2/12,South Dakota,5.14
2021/2/13,South Dakota,5.5
2021/2/14,South Dakota,5.68
2021/2/15,South Dakota,5.76
2021/2/16,South Dakota,5.84
2021/2/17,South Dakota,5.92
2021/2/18,South Dakota,6.17
2021/2/19,South Dakota,7.81
2021/2/20,South Dakota,8.26
2021/2/21,South Dakota,8.56
2021/2/22,South Dakota,8.7
2021/2/23,South Dakota,8.77
2021/2/24,South Dakota,8.98
2021/2/25,South Dakota,9.3
2021/2/26,South Dakota,9.82
2021/2/27,South Dakota,10.2
2021/2/28,South Dakota,10.62
2021/3/1,South Dakota,10.79
2021/3/2,South Dakota,10.8
2021/3/3,South Dakota,11
2021/3/4,South Dakota,11.36
2021/3/5,South Dakota,11.9
2021/3/6,South Dakota,12.24
2021/3/7,South Dakota,12.62
2021/3/8,South Dakota,12.86
2021/3/9,South Dakota,12.87
2021/3/10,South Dakota,13.12
2021/3/11,South Dakota,13.53
2021/3/12,South Dakota,14.13
2021/3/13,South Dakota,14.73
2021/3/14,South Dakota,15.22
2021/3/15,South Dakota,15.62
2021/3/16,South Dakota,15.68
2021/3/17,South Dakota,15.96
2021/3/18,South Dakota,16.48
2021/3/19,South Dakota,17.22
2021/3/20,South Dakota,17.87
2021/3/21,South Dakota,18.47
2021/3/22,South Dakota,18.68
2021/3/23,South Dakota,18.7
2021/3/24,South Dakota,19.02
2021/3/25,South Dakota,19.51
2021/3/26,South Dakota,20.12
2021/3/27,South Dakota,20.98
2021/3/28,South Dakota,21.62
2021/3/29,South Dakota,21.93
2021/3/30,South Dakota,22.01
2021/3/31,South Dakota,22.39
2021/4/1,South Dakota,22.87
2021/4/2,South Dakota,23.45
2021/4/3,South Dakota,24.13
2021/4/4,South Dakota,24.79
2021/4/5,South Dakota,24.98
2021/4/6,South Dakota,25.01
2021/4/7,South Dakota,25.34
2021/4/8,South Dakota,25.96
2021/4/9,South Dakota,26.6
2021/4/10,South Dakota,27.49
2021/4/11,South Dakota,28.25
2021/4/12,South Dakota,28.49
2021/4/13,South Dakota,28.57
2021/4/14,South Dakota,28.93
2021/4/15,South Dakota,29.48
2021/4/16,South Dakota,30.06
2021/4/17,South Dakota,30.56
2021/4/18,South Dakota,31.14
2021/4/19,South Dakota,31.39
2021/4/20,South Dakota,31.46
2021/4/21,South Dakota,31.78
2021/4/22,South Dakota,32.39
2021/4/23,South Dakota,33.27
2021/4/24,South Dakota,34.01
2021/4/25,South Dakota,34.65
2021/4/26,South Dakota,34.93
2021/4/27,South Dakota,35
2021/4/28,South Dakota,35.38
2021/4/29,South Dakota,36.04
2021/4/30,South Dakota,36.71
2021/5/1,South Dakota,37.81
2021/1/12,Tennessee,0.26
2021/1/13,Tennessee,0.35
2021/1/14,Tennessee,0.45
2021/1/15,Tennessee,0.55
2021/1/16,Tennessee,0.59
2021/1/17,Tennessee,0.63
2021/1/18,Tennessee,0.67
2021/1/19,Tennessee,0.72
2021/1/20,Tennessee,0.76
2021/1/21,Tennessee,0.9
2021/1/22,Tennessee,1.12
2021/1/23,Tennessee,1.28
2021/1/24,Tennessee,1.41
2021/1/25,Tennessee,1.46
2021/1/26,Tennessee,1.49
2021/1/27,Tennessee,1.65
2021/1/28,Tennessee,1.8
2021/1/29,Tennessee,2.1
2021/1/30,Tennessee,2.28
2021/1/31,Tennessee,2.48
2021/2/1,Tennessee,2.61
2021/2/2,Tennessee,2.63
2021/2/3,Tennessee,2.82
2021/2/4,Tennessee,2.99
2021/2/5,Tennessee,3.16
2021/2/6,Tennessee,3.34
2021/2/7,Tennessee,3.58
2021/2/8,Tennessee,3.64
2021/2/9,Tennessee,3.67
2021/2/10,Tennessee,3.8
2021/2/11,Tennessee,3.92
2021/2/12,Tennessee,4.1
2021/2/13,Tennessee,4.22
2021/2/14,Tennessee,4.45
2021/2/15,Tennessee,4.52
2021/2/16,Tennessee,4.59
2021/2/17,Tennessee,4.61
2021/2/18,Tennessee,4.67
2021/2/19,Tennessee,4.96
2021/2/20,Tennessee,5.05
2021/2/21,Tennessee,5.13
2021/2/22,Tennessee,5.22
2021/2/23,Tennessee,5.29
2021/2/24,Tennessee,5.57
2021/2/25,Tennessee,5.81
2021/2/26,Tennessee,6.09
2021/2/27,Tennessee,6.38
2021/2/28,Tennessee,6.71
2021/3/1,Tennessee,6.86
2021/3/2,Tennessee,6.89
2021/3/3,Tennessee,7.14
2021/3/4,Tennessee,7.35
2021/3/5,Tennessee,7.67
2021/3/6,Tennessee,7.88
2021/3/7,Tennessee,8.27
2021/3/8,Tennessee,8.39
2021/3/9,Tennessee,8.43
2021/3/10,Tennessee,8.67
2021/3/11,Tennessee,8.89
2021/3/12,Tennessee,9.13
2021/3/13,Tennessee,9.37
2021/3/14,Tennessee,9.66
2021/3/15,Tennessee,9.82
2021/3/16,Tennessee,9.88
2021/3/17,Tennessee,10.07
2021/3/18,Tennessee,10.29
2021/3/19,Tennessee,10.49
2021/3/20,Tennessee,10.73
2021/3/21,Tennessee,11.02
2021/3/22,Tennessee,11.25
2021/3/23,Tennessee,11.34
2021/3/24,Tennessee,11.62
2021/3/25,Tennessee,11.94
2021/3/26,Tennessee,12.26
2021/3/27,Tennessee,12.63
2021/3/28,Tennessee,13.14
2021/3/29,Tennessee,13.36
2021/3/30,Tennessee,13.44
2021/3/31,Tennessee,13.8
2021/4/1,Tennessee,14.24
2021/4/2,Tennessee,14.63
2021/4/3,Tennessee,15.15
2021/4/4,Tennessee,15.44
2021/4/5,Tennessee,15.58
2021/4/6,Tennessee,15.62
2021/4/7,Tennessee,16.04
2021/4/8,Tennessee,16.53
2021/4/9,Tennessee,16.97
2021/4/10,Tennessee,17.46
2021/4/11,Tennessee,17.98
2021/4/12,Tennessee,18.2
2021/4/13,Tennessee,18.27
2021/4/14,Tennessee,18.45
2021/4/15,Tennessee,18.95
2021/4/16,Tennessee,19.44
2021/4/17,Tennessee,19.9
2021/4/18,Tennessee,20.43
2021/4/19,Tennessee,20.58
2021/4/20,Tennessee,20.67
2021/4/21,Tennessee,21.09
2021/4/22,Tennessee,21.59
2021/4/23,Tennessee,22.07
2021/4/24,Tennessee,22.58
2021/4/25,Tennessee,23.06
2021/4/26,Tennessee,23.24
2021/4/27,Tennessee,23.32
2021/4/28,Tennessee,23.66
2021/4/29,Tennessee,24.08
2021/4/30,Tennessee,24.48
2021/5/1,Tennessee,24.89
2021/1/12,Texas,0.35
2021/1/13,Texas,0.4
2021/1/14,Texas,0.47
2021/1/15,Texas,0.54
2021/1/16,Texas,0.56
2021/1/17,Texas,0.58
2021/1/18,Texas,0.6
2021/1/19,Texas,0.62
2021/1/20,Texas,0.65
2021/1/21,Texas,0.71
2021/1/22,Texas,0.8
2021/1/23,Texas,0.87
2021/1/24,Texas,0.89
2021/1/25,Texas,0.93
2021/1/26,Texas,1.04
2021/1/27,Texas,1.12
2021/1/28,Texas,1.29
2021/1/29,Texas,1.43
2021/1/30,Texas,1.56
2021/1/31,Texas,1.65
2021/2/1,Texas,1.73
2021/2/2,Texas,1.73
2021/2/3,Texas,1.95
2021/2/4,Texas,2.15
2021/2/5,Texas,2.31
2021/2/6,Texas,2.53
2021/2/7,Texas,2.69
2021/2/8,Texas,2.78
2021/2/9,Texas,2.91
2021/2/10,Texas,3.08
2021/2/11,Texas,3.31
2021/2/12,Texas,3.57
2021/2/13,Texas,3.81
2021/2/14,Texas,4
2021/2/15,Texas,4.1
2021/2/16,Texas,4.19
2021/2/17,Texas,4.31
2021/2/18,Texas,4.34
2021/2/19,Texas,4.59
2021/2/20,Texas,4.72
2021/2/21,Texas,4.83
2021/2/22,Texas,4.95
2021/2/23,Texas,5.14
2021/2/24,Texas,5.33
2021/2/25,Texas,5.51
2021/2/26,Texas,5.8
2021/2/27,Texas,5.96
2021/2/28,Texas,6.22
2021/3/1,Texas,6.22
2021/3/2,Texas,6.84
2021/3/3,Texas,7.24
2021/3/4,Texas,7.5
2021/3/5,Texas,7.71
2021/3/6,Texas,7.99
2021/3/7,Texas,8.11
2021/3/8,Texas,8.25
2021/3/9,Texas,8.49
2021/3/10,Texas,8.76
2021/3/11,Texas,8.96
2021/3/12,Texas,9.28
2021/3/13,Texas,9.58
2021/3/14,Texas,9.75
2021/3/15,Texas,9.89
2021/3/16,Texas,9.99
2021/3/17,Texas,10.14
2021/3/18,Texas,10.3
2021/3/19,Texas,10.46
2021/3/20,Texas,10.64
2021/3/21,Texas,10.84
2021/3/22,Texas,11.01
2021/3/23,Texas,11.08
2021/3/24,Texas,11.16
2021/3/25,Texas,11.52
2021/3/26,Texas,11.88
2021/3/27,Texas,12.34
2021/3/28,Texas,12.71
2021/3/29,Texas,12.95
2021/3/30,Texas,13.32
2021/3/31,Texas,13.7
2021/4/1,Texas,14.32
2021/4/2,Texas,14.97
2021/4/3,Texas,15.36
2021/4/4,Texas,15.74
2021/4/5,Texas,16.11
2021/4/6,Texas,16.54
2021/4/7,Texas,16.94
2021/4/8,Texas,17.48
2021/4/9,Texas,18.16
2021/4/10,Texas,18.98
2021/4/11,Texas,19.49
2021/4/12,Texas,19.86
2021/4/13,Texas,20.24
2021/4/14,Texas,20.69
2021/4/15,Texas,21.24
2021/4/16,Texas,21.72
2021/4/17,Texas,22.1
2021/4/18,Texas,22.27
2021/4/19,Texas,22.63
2021/4/20,Texas,22.87
2021/4/21,Texas,23.23
2021/4/22,Texas,23.74
2021/4/23,Texas,24.22
2021/4/24,Texas,24.68
2021/4/25,Texas,25.06
2021/4/26,Texas,25.29
2021/4/27,Texas,25.54
2021/4/28,Texas,25.91
2021/4/29,Texas,26.4
2021/4/30,Texas,26.99
2021/5/1,Texas,27.46
2021/1/12,Utah,0.14
2021/1/13,Utah,0.19
2021/1/14,Utah,0.26
2021/1/15,Utah,0.33
2021/1/16,Utah,0.37
2021/1/17,Utah,0.41
2021/1/18,Utah,0.44
2021/1/19,Utah,0.48
2021/1/20,Utah,0.51
2021/1/21,Utah,0.54
2021/1/22,Utah,0.65
2021/1/23,Utah,0.65
2021/1/24,Utah,0.65
2021/1/25,Utah,0.8
2021/1/26,Utah,0.81
2021/1/27,Utah,0.94
2021/1/28,Utah,0.94
2021/1/29,Utah,1.28
2021/1/30,Utah,1.43
2021/1/31,Utah,1.43
2021/2/1,Utah,1.95
2021/2/2,Utah,1.97
2021/2/3,Utah,1.97
2021/2/4,Utah,2.34
2021/2/5,Utah,2.52
2021/2/6,Utah,2.75
2021/2/7,Utah,2.75
2021/2/8,Utah,3.25
2021/2/9,Utah,3.3
2021/2/10,Utah,3.3
2021/2/11,Utah,3.3
2021/2/12,Utah,3.3
2021/2/13,Utah,3.3
2021/2/14,Utah,3.3
2021/2/15,Utah,3.49
2021/2/16,Utah,3.68
2021/2/17,Utah,3.68
2021/2/18,Utah,3.93
2021/2/19,Utah,4.24
2021/2/20,Utah,4.56
2021/2/21,Utah,4.56
2021/2/22,Utah,4.57
2021/2/23,Utah,4.57
2021/2/24,Utah,4.83
2021/2/25,Utah,5.26
2021/2/26,Utah,5.27
2021/2/27,Utah,5.53
2021/2/28,Utah,5.55
2021/3/1,Utah,5.55
2021/3/2,Utah,5.96
2021/3/3,Utah,6.14
2021/3/4,Utah,6.15
2021/3/5,Utah,6.45
2021/3/6,Utah,6.61
2021/3/7,Utah,6.63
2021/3/8,Utah,6.77
2021/3/9,Utah,7.38
2021/3/10,Utah,7.61
2021/3/11,Utah,7.62
2021/3/12,Utah,7.94
2021/3/13,Utah,8.15
2021/3/14,Utah,8.29
2021/3/15,Utah,8.3
2021/3/16,Utah,8.56
2021/3/17,Utah,8.77
2021/3/18,Utah,8.93
2021/3/19,Utah,8.94
2021/3/20,Utah,8.96
2021/3/21,Utah,9.55
2021/3/22,Utah,9.56
2021/3/23,Utah,9.7
2021/3/24,Utah,9.97
2021/3/25,Utah,10.3
2021/3/26,Utah,10.31
2021/3/27,Utah,10.9
2021/3/28,Utah,10.92
2021/3/29,Utah,10.92
2021/3/30,Utah,11.41
2021/3/31,Utah,11.41
2021/4/1,Utah,11.85
2021/4/2,Utah,11.85
2021/4/3,Utah,13.05
2021/4/4,Utah,13.06
2021/4/5,Utah,13.6
2021/4/6,Utah,13.8
2021/4/7,Utah,14.15
2021/4/8,Utah,14.62
2021/4/9,Utah,15.26
2021/4/10,Utah,16.07
2021/4/11,Utah,16.09
2021/4/12,Utah,16.12
2021/4/13,Utah,17.06
2021/4/14,Utah,17.57
2021/4/15,Utah,17.93
2021/4/16,Utah,18.46
2021/4/17,Utah,19.45
2021/4/18,Utah,19.46
2021/4/19,Utah,20.07
2021/4/20,Utah,20.07
2021/4/21,Utah,20.31
2021/4/22,Utah,20.85
2021/4/23,Utah,21.47
2021/4/24,Utah,22
2021/4/25,Utah,22.01
2021/4/26,Utah,22.01
2021/4/27,Utah,22.52
2021/4/28,Utah,22.99
2021/4/29,Utah,23.38
2021/4/30,Utah,23.39
2021/5/1,Utah,24.37
2021/1/12,Vermont,0.17
2021/1/13,Vermont,0.34
2021/1/14,Vermont,0.5
2021/1/15,Vermont,0.66
2021/1/16,Vermont,0.74
2021/1/17,Vermont,0.82
2021/1/18,Vermont,0.9
2021/1/19,Vermont,0.98
2021/1/20,Vermont,0.99
2021/1/21,Vermont,1.05
2021/1/22,Vermont,1.27
2021/1/23,Vermont,1.42
2021/1/24,Vermont,1.58
2021/1/25,Vermont,1.63
2021/1/26,Vermont,1.66
2021/1/27,Vermont,1.73
2021/1/28,Vermont,1.99
2021/1/29,Vermont,2.27
2021/1/30,Vermont,2.44
2021/1/31,Vermont,2.64
2021/2/1,Vermont,2.94
2021/2/2,Vermont,3.03
2021/2/3,Vermont,3.08
2021/2/4,Vermont,3.34
2021/2/5,Vermont,3.6
2021/2/6,Vermont,3.88
2021/2/7,Vermont,4.19
2021/2/8,Vermont,4.35
2021/2/9,Vermont,4.49
2021/2/10,Vermont,4.51
2021/2/11,Vermont,4.76
2021/2/12,Vermont,5
2021/2/13,Vermont,5.16
2021/2/14,Vermont,5.37
2021/2/15,Vermont,5.63
2021/2/16,Vermont,5.89
2021/2/17,Vermont,5.92
2021/2/18,Vermont,6.15
2021/2/19,Vermont,6.54
2021/2/20,Vermont,6.9
2021/2/21,Vermont,7.21
2021/2/22,Vermont,7.33
2021/2/23,Vermont,7.48
2021/2/24,Vermont,7.51
2021/2/25,Vermont,7.72
2021/2/26,Vermont,7.91
2021/2/27,Vermont,8.27
2021/2/28,Vermont,8.68
2021/3/1,Vermont,9.12
2021/3/2,Vermont,9.37
2021/3/3,Vermont,9.45
2021/3/4,Vermont,9.61
2021/3/5,Vermont,9.73
2021/3/6,Vermont,9.93
2021/3/7,Vermont,10.33
2021/3/8,Vermont,10.82
2021/3/9,Vermont,11.08
2021/3/10,Vermont,11.21
2021/3/11,Vermont,11.48
2021/3/12,Vermont,11.71
2021/3/13,Vermont,12.46
2021/3/14,Vermont,12.46
2021/3/15,Vermont,12.85
2021/3/16,Vermont,13.19
2021/3/17,Vermont,13.49
2021/3/18,Vermont,13.82
2021/3/19,Vermont,14.13
2021/3/20,Vermont,14.47
2021/3/21,Vermont,14.94
2021/3/22,Vermont,15.09
2021/3/23,Vermont,15.51
2021/3/24,Vermont,15.76
2021/3/25,Vermont,16.02
2021/3/26,Vermont,16.46
2021/3/27,Vermont,16.87
2021/3/28,Vermont,17.41
2021/3/29,Vermont,17.81
2021/3/30,Vermont,18.38
2021/3/31,Vermont,18.86
2021/4/1,Vermont,19.22
2021/4/2,Vermont,19.91
2021/4/3,Vermont,21.33
2021/4/4,Vermont,21.44
2021/4/5,Vermont,22.19
2021/4/6,Vermont,22.67
2021/4/7,Vermont,22.87
2021/4/8,Vermont,23.32
2021/4/9,Vermont,24.23
2021/4/10,Vermont,25.37
2021/4/11,Vermont,26.22
2021/4/12,Vermont,27.21
2021/4/13,Vermont,27.81
2021/4/14,Vermont,28.41
2021/4/15,Vermont,29.09
2021/4/16,Vermont,29.84
2021/4/17,Vermont,29.88
2021/4/18,Vermont,31.09
2021/4/19,Vermont,31.63
2021/4/20,Vermont,32.59
2021/4/21,Vermont,32.81
2021/4/22,Vermont,33.29
2021/4/23,Vermont,33.59
2021/4/24,Vermont,34.22
2021/4/25,Vermont,34.8
2021/4/26,Vermont,35.64
2021/4/27,Vermont,36.03
2021/4/28,Vermont,36.35
2021/4/29,Vermont,36.75
2021/4/30,Vermont,37.29
2021/5/1,Vermont,37.93
2021/1/12,Virginia,0.08
2021/1/13,Virginia,0.16
2021/1/14,Virginia,0.24
2021/1/15,Virginia,0.33
2021/1/16,Virginia,0.35
2021/1/17,Virginia,0.37
2021/1/18,Virginia,0.39
2021/1/19,Virginia,0.41
2021/1/20,Virginia,0.44
2021/1/21,Virginia,0.47
2021/1/22,Virginia,0.54
2021/1/23,Virginia,0.57
2021/1/24,Virginia,0.6
2021/1/25,Virginia,0.7
2021/1/26,Virginia,0.85
2021/1/27,Virginia,0.93
2021/1/28,Virginia,1.05
2021/1/29,Virginia,1.17
2021/1/30,Virginia,1.3
2021/1/31,Virginia,1.39
2021/2/1,Virginia,1.48
2021/2/2,Virginia,1.55
2021/2/3,Virginia,1.62
2021/2/4,Virginia,1.72
2021/2/5,Virginia,1.87
2021/2/6,Virginia,2.12
2021/2/7,Virginia,2.32
2021/2/8,Virginia,2.45
2021/2/9,Virginia,2.58
2021/2/10,Virginia,2.71
2021/2/11,Virginia,2.9
2021/2/12,Virginia,3.2
2021/2/13,Virginia,3.59
2021/2/14,Virginia,3.75
2021/2/15,Virginia,3.95
2021/2/16,Virginia,4.15
2021/2/17,Virginia,4.32
2021/2/18,Virginia,4.64
2021/2/19,Virginia,5.39
2021/2/20,Virginia,5.59
2021/2/21,Virginia,5.87
2021/2/22,Virginia,6.15
2021/2/23,Virginia,6.34
2021/2/24,Virginia,6.59
2021/2/25,Virginia,6.92
2021/2/26,Virginia,7.46
2021/2/27,Virginia,7.83
2021/2/28,Virginia,8.45
2021/3/1,Virginia,8.68
2021/3/2,Virginia,8.82
2021/3/3,Virginia,9.06
2021/3/4,Virginia,9.36
2021/3/5,Virginia,9.65
2021/3/6,Virginia,9.89
2021/3/7,Virginia,10.12
2021/3/8,Virginia,10.42
2021/3/9,Virginia,10.75
2021/3/10,Virginia,11.13
2021/3/11,Virginia,11.55
2021/3/12,Virginia,11.91
2021/3/13,Virginia,12.27
2021/3/14,Virginia,12.5
2021/3/15,Virginia,12.75
2021/3/16,Virginia,12.93
2021/3/17,Virginia,13.08
2021/3/18,Virginia,13.31
2021/3/19,Virginia,13.59
